A1_ensembl,A2_ensembl,sequence_identity,min_sequence_identity,max_seq_id,closest,family_size,family_id,sorted_gene_pair,A1_entrez,A2_entrez,interact,A1_ppi,A2_ppi,n_A1_ppi,n_A2_ppi,shared_ppi,n_total_ppi,n_shared_ppi,shared_ppi_jaccard_idx,fet_ppi_overlap,A1,A2,uniprot_id_A1,uniprot_id_A2,A1_A2_rank_struct,A2_A1_rank_struct,A1_nb_human_struct,A2_nb_human_struct,A1_nb_taxid_struct,A2_nb_taxid_struct,A1_bits_struct,A2_bits_struct,A1_fident_struct,A2_fident_struct,A1_alnlen_struct,A2_alnlen_struct,A1_evalue_struct,A2_evalue_struct,A1_alntmscore_struct,A2_alntmscore_struct,A1_qtmscore_struct,A2_qtmscore_struct,A1_ttmscore_struct,A2_ttmscore_struct,A1_prob_struct,A2_prob_struct,A1_lddt_struct,A2_lddt_struct,A1_A2_rank_seq,A2_A1_rank_seq,A1_nb_selfSP_seq,A2_nb_selfSP_seq,A1_nb_taxid_seq,A2_nb_taxid_seq,A1_A2_bits_seq,A2_A1_bits_seq,A1_A2_id_percent_seq,A2_A1_id_percent_seq,A1_A2_evalue_seq,A2_A1_evalue_seq,Unnamed: 0,esm2_beginning_of_sequence_cosine,esm2_beginning_of_sequence_euclidean,esm2_beginning_of_sequence_manhattan,esm2_beginning_of_sequence_ts_ss,esm2_end_of_sequence_cosine,esm2_end_of_sequence_euclidean,esm2_end_of_sequence_manhattan,esm2_end_of_sequence_ts_ss,esm2_mean_of_residue_tokens_cosine,esm2_mean_of_residue_tokens_euclidean,esm2_mean_of_residue_tokens_manhattan,esm2_mean_of_residue_tokens_ts_ss,esm2_mean_of_special_tokens_cosine,esm2_mean_of_special_tokens_euclidean,esm2_mean_of_special_tokens_manhattan,esm2_mean_of_special_tokens_ts_ss,ProtT5_per-protein_cosine,ProtT5_per-protein_euclidean,ProtT5_per-protein_manhattan,ProtT5_per-protein_ts_ss,rank_struct,selfSP_struct,taxid_struct,bits_struct,fident_struct,alnlen_struct,evalue_struct,alntmscore_struct,qtmscore_struct,ttmscore_struct,prob_struct,lddt_struct,rank_seq,selfSP_seq,taxid_seq,bits_seq,id_percent_seq,evalue_seq,dim1_PCA,Query Strain ID,Query allele name,Array Strain ID,Genetic interaction score (ε),P-value,SL
YKL008C,YHL003C,0.691388,0.691388,0.703163,True,2,8,YHL003C_YKL008C,YKL008C,YHL003C,True,"{'YDL095W', 'YKL065C', 'YJR143C', 'YCR017C', 'YDL072C', 'YMR298W', 'YBR106W', 'YAL023C', 'YEL002C', 'YNL219C', 'YOR254C', 'YLR372W'}","{'YJR143C', 'YGL012W', 'YBR106W', 'YEL031W', 'YEL002C', 'YPL036W', 'YAL023C', 'YPL094C', 'YDL223C', 'YBR171W', 'YHR133C', 'YGL065C', 'YOR254C', 'YDL095W', 'YKL065C', 'YGL022W', 'YMR149W', 'YDL072C', 'YML125C', 'YNL149C', 'YNL219C', 'YLR450W', 'YLR372W'}",12,23,"{'YDL095W', 'YKL065C', 'YJR143C', 'YDL072C', 'YBR106W', 'YAL023C', 'YEL002C', 'YNL219C', 'YOR254C', 'YLR372W'}",25,10,0.4,21.50049521085522,YHL003C,YKL008C,P38703,P28496,1.0,1.0,0.0,0.0,0.0,0.0,1991.0,1984.0,0.716,0.716,399.0,399.0,6.121e-39,4.591e-40,0.8805,0.8803,0.8554,0.8418,0.8502,0.8558,1.0,1.0,0.9071,0.8761,3.0,3.0,0.0,1.0,1.0,1.0,593.0,585.0,0.734,0.734,2.738e-189,2.197e-186,3754,0.002133116236436,0.7452152099045795,42.35887426137924,0.0183638479635207,0.0091331182120365,1.6094238051251977,91.40523731708528,0.1572342264485606,0.0137576154169754,1.0749604778677748,61.17918628454208,0.0244457410718204,0.0036318574697513,0.9535613590898826,54.25955104827881,0.0331445133765698,0.05810546875,0.3652,9.266,0.0002107833520052,1.0,0.0,0.0,1984.0,0.716,399.0,4.591e-40,0.8803,0.8418,0.8502,1.0,0.8761,3.0,0.0,1.0,585.0,0.734,2.738e-189,-4.9523163213201755,YHL003C_sn2959,lag1,YKL008C_dma2737,-0.5297,1.537e-14,True
YCR024C-A,YEL017C-A,0.975,0.906977,0.975,True,2,10,YCR024C-A_YEL017C-A,YCR024C-A,YEL017C-A,False,"{'YDR141C', 'YMR054W', 'YGL160W', 'YER001W'}",{'YGL160W'},4,1,{'YGL160W'},4,1,0.25,2.992000909942456,YCR024C-A,YEL017C-A,P32903,P40975,1.0,1.0,0.0,0.0,0.0,0.0,151.0,155.0,0.95,0.95,40.0,40.0,0.001326,0.0003912,0.9448,0.9464,0.9448,0.8843,0.9097,0.9464,1.0,1.0,0.9848,0.9637,1.0,1.0,0.0,0.0,0.0,0.0,77.0,76.0,0.974,0.974,1.215e-17,3.194e-17,1222,0.0050477320658587,1.1124910272400452,63.543394684791565,0.0536153538174015,0.0065401009750077,1.3558576897011705,76.50230205059052,0.1160370162586966,0.0240309119444802,1.8010483917570288,101.35983437299728,0.1596523106901899,0.0041510098489687,0.9671603220722428,54.91596269607544,0.0341527248516938,0.02001953125,0.3938,9.93,0.0005478585778195,1.0,0.0,0.0,151.0,0.95,40.0,0.0003912,0.9448,0.8843,0.9097,1.0,0.9637,1.0,0.0,0.0,76.0,0.974,1.215e-17,-4.9327807031361,YEL017C-A_sn2222,pmp2,YCR024C-A_dma542,-0.0112,0.2126,False
YOR027W,YHR117W,0.106961,0.0985915,0.106961,True,4,11,YHR117W_YOR027W,YOR027W,YHR117W,False,"{'YDR050C', 'YGR254W', 'YFR053C', 'YER190W;YGR296W;YNL339C;YPL283C;YEL077C;YLL066C;YLL067C;YML133C;YPR204W', 'YPL240C', 'YCR012W', 'YNL085W', 'YER103W', 'YBR196C', 'YKL190W', 'YDR171W', 'YJR009C', 'YPL106C', 'YHR174W', 'YCL028W', 'YAL005C', 'YLL024C', 'YBR169C', 'YLR044C', 'YLR017W', 'YHR111W', 'YNL007C', 'YMR186W'}","{'YPR183W', 'YAR028W'}",23,2,set(),25,0,0.0,0.0,YHR117W,YOR027W,P38825,P15705,307.0,380.0,4.0,3.0,36.0,32.0,236.0,236.0,0.161,0.15,593.0,599.0,1.08e-11,3.757e-10,0.1917,0.1978,0.1776,0.1978,0.1917,0.1952,1.0,1.0,0.5256,0.6043,,68.0,,3.0,,24.0,,56.0,,0.366,,1.147e-06,4012,0.0289517641299151,2.785223975437692,158.49294084310532,0.7694392164534413,0.1877670815679979,7.936446750530587,449.3047600388527,32.679826846563905,0.1805942741866402,3.8195066612610313,214.1467797160149,1.5717745040038071,0.0750877429886279,4.382524926981021,248.35840010643005,3.351467998916057,0.2001953125,0.8364,20.8,0.0043878977604697,307.0,3.0,32.0,236.0,0.15,593.0,1.08e-11,0.1917,0.1776,0.1917,1.0,0.5256,68.0,3.0,24.0,56.0,0.366,1.147e-06,3.5330530296460623,YOR027W_sn1558,sti1,YHR117W_dma2149,0.0005,0.4966,False
YOR027W,YNL121C,0.10017,0.095624,0.10017,False,4,11,YNL121C_YOR027W,YOR027W,YNL121C,False,"{'YDR050C', 'YGR254W', 'YFR053C', 'YER190W;YGR296W;YNL339C;YPL283C;YEL077C;YLL066C;YLL067C;YML133C;YPR204W', 'YPL240C', 'YCR012W', 'YNL085W', 'YER103W', 'YBR196C', 'YKL190W', 'YDR171W', 'YJR009C', 'YPL106C', 'YHR174W', 'YCL028W', 'YAL005C', 'YLL024C', 'YBR169C', 'YLR044C', 'YLR017W', 'YHR111W', 'YNL007C', 'YMR186W'}","{'YDR292C', 'YDR037W', 'YHR020W', 'YNL103W', 'YLR250W', 'YNL231C', 'YLL018C', 'YHR019C', 'YFL048C', 'YNL126W', 'YLL014W'}",23,11,set(),34,0,0.0,0.0,YNL121C,YOR027W,P07213,P15705,329.0,318.0,4.0,1.0,34.0,31.0,232.0,248.0,0.159,0.157,615.0,615.0,1.077e-10,8.398e-11,0.1933,0.1961,0.1854,0.1961,0.1933,0.1936,1.0,1.0,0.5369,0.6028,26.0,64.0,2.0,2.0,13.0,23.0,58.0,57.0,0.364,0.364,3.011e-07,5.678e-07,5446,0.0295826111909051,2.817078760066696,159.825648188591,0.7886938160746323,0.1824852521405454,7.860034043136038,447.85775750875473,30.670606650128505,0.1548494369596289,3.571893660868672,201.67715376615524,1.3280525124694755,0.0742194639961788,4.366141054545103,247.9886119365692,3.234829948869059,0.1630859375,0.782,19.62,0.0031370638559572,318.0,1.0,31.0,232.0,0.157,615.0,8.398e-11,0.1933,0.1854,0.1933,1.0,0.5369,26.0,2.0,13.0,57.0,0.364,3.011e-07,3.214048664117928,YNL121C_sn2288,tom70,YOR027W_dma4442,-0.0187,0.3451,False
YBL101C,YPR030W,0.341092,0.339875,0.341092,True,6,12,YBL101C_YPR030W,YBL101C,YPR030W,False,"{'YNL134C', 'YBL036C', 'YNL117W', 'YER136W', 'YPL183C', 'YLR420W', 'YER177W', 'YDR099W', 'YDR035W', 'YNL015W', 'YKL024C', 'YBR035C', 'YDR304C', 'YHR087W', 'YBR149W', 'YKR066C', 'YPL111W'}",set(),17,0,set(),17,0,0.0,0.0,YBL101C,YPR030W,P38167,Q12734,1.0,1.0,0.0,0.0,0.0,0.0,2194.0,2208.0,0.305,0.297,1193.0,1199.0,9.860000000000001e-78,4.167e-80,0.5113,0.5033,0.5113,0.5016,0.5095,0.5033,1.0,1.0,0.7554,0.7386,1.0,1.0,0.0,0.0,0.0,0.0,499.0,505.0,0.36,0.379,2.286e-146,2.474e-148,470,0.0044492478701828,1.1070749488475178,63.06805676221848,0.0526256498080079,0.0262118940530176,2.818902533457081,160.0566434264183,0.935929421962977,0.0259887533148407,1.7737829003133263,100.5726833343506,0.1692162008913849,0.0098176542284563,1.6279525011265976,92.58086681365968,0.15507192697867,0.0185546875,0.3416,8.66,0.0002604514015055,1.0,0.0,0.0,2194.0,0.297,1193.0,4.167e-80,0.5033,0.5016,0.5033,1.0,0.7386,1.0,0.0,0.0,499.0,0.36,2.474e-148,-3.03503954661695,YBL101C_sn146,ecm21,YPR030W_dma5050,-0.053,0.003817,False
YLR216C,YDR304C,0.234501,0.234501,0.386667,False,5,13,YDR304C_YLR216C,YLR216C,YDR304C,False,"{'YDR270W', 'YIL109C', 'YCR047C', 'YER168C', 'YHR020W', 'YNL247W', 'YJL080C', 'YLR195C', 'YNL231C', 'YLL018C', 'YJR047C', 'YGR285C', 'YEL065W', 'YER048C', 'YLR244C', 'YDR037W', 'YBR080C', 'YPL169C', 'YOR057W', 'YHR019C', 'YLR225C', 'YKR084C', 'YIL078W', 'YMR319C', 'YKL110C', 'YJL130C', 'YLR060W', 'YEL071W', 'YLR022C', 'YPR033C', 'YAL005C', 'YPL101W', 'YDL182W', 'YGL039W', 'YLL024C', 'YPL210C', 'YGL245W', 'YDL131W', 'YHR064C', 'YPL160W', 'YDL201W', 'YGR185C', 'YBR121C', 'YFR024C-A', 'YOL158C', 'YOR168W'}","{'YPR115W', 'YNL134C', 'YDR310C', 'YIL156W', 'YBL036C', 'YOR285W', 'YJR148W', 'YML100W', 'YLR420W', 'YBR059C', 'YJL098W', 'YDR035W', 'YKL024C', 'YJL050W', 'YLR223C', 'YOR239W', 'YFL034W', 'YDR325W', 'YGL178W', 'YHR087W', 'YER110C', 'YPR097W', 'YBL063W', 'YBR286W', 'YNL117W', 'YER136W', 'YLR039C', 'YCR092C', 'YGR218W', 'YJL055W', 'YNL015W', 'YBR035C', 'YNL163C', 'YBL101C', 'YOR109W', 'YBL076C', 'YBR149W', 'YKR066C'}",46,38,set(),84,0,0.0,0.0,YDR304C,YLR216C,P35176,P53691,101.0,206.0,3.0,3.0,30.0,30.0,869.0,856.0,0.497,0.491,185.0,187.0,1.855e-24,2.784e-21,0.8669,0.8691,0.7148,0.4434,0.7115,0.7245,1.0,1.0,0.8485,0.8433,88.0,154.0,3.0,3.0,40.0,68.0,170.0,168.0,0.532,0.532,2.1680000000000002e-46,1.372e-43,2121,0.0399002806916514,3.299574616065668,186.9515065550804,1.57640871609964,0.2963166779303295,10.48770304264561,587.319663643837,97.27529229244,0.1625528958270733,3.6266722272738,206.41198015213013,1.4833950296070229,0.124900778756243,5.656889725007403,317.08689546585083,8.233334917007873,0.2294921875,0.9297,23.58,0.0052949684848717,101.0,3.0,30.0,856.0,0.491,185.0,1.855e-24,0.8669,0.4434,0.7115,1.0,0.8433,88.0,3.0,40.0,168.0,0.532,2.1680000000000002e-46,4.206765580074549,YDR304C_sn55,cpr5,YLR216C_dma3266,0.0029,0.4815,False
YLR216C,YHR057C,0.218329,0.218329,0.395122,False,5,13,YHR057C_YLR216C,YLR216C,YHR057C,False,"{'YDR270W', 'YIL109C', 'YCR047C', 'YER168C', 'YHR020W', 'YNL247W', 'YJL080C', 'YLR195C', 'YNL231C', 'YLL018C', 'YJR047C', 'YGR285C', 'YEL065W', 'YER048C', 'YLR244C', 'YDR037W', 'YBR080C', 'YPL169C', 'YOR057W', 'YHR019C', 'YLR225C', 'YKR084C', 'YIL078W', 'YMR319C', 'YKL110C', 'YJL130C', 'YLR060W', 'YEL071W', 'YLR022C', 'YPR033C', 'YAL005C', 'YPL101W', 'YDL182W', 'YGL039W', 'YLL024C', 'YPL210C', 'YGL245W', 'YDL131W', 'YHR064C', 'YPL160W', 'YDL201W', 'YGR185C', 'YBR121C', 'YFR024C-A', 'YOL158C', 'YOR168W'}",set(),46,0,set(),46,0,0.0,0.0,YHR057C,YLR216C,P23285,P53691,168.0,219.0,2.0,4.0,30.0,30.0,834.0,837.0,0.48,0.48,181.0,181.0,8.017999999999999e-23,6.898e-21,0.8759,0.8752,0.7759,0.434,0.7701,0.776,1.0,1.0,0.8539,0.8297,145.0,169.0,3.0,4.0,66.0,71.0,158.0,157.0,0.51,0.51,1.379e-42,7.087e-40,3942,0.0406581687025625,3.3299452854206906,188.84357887506485,1.626525389170567,0.3093412940287077,10.828474826788462,610.2879164814949,101.77266517399872,0.1887996582930471,3.935805381126322,223.28499847650528,1.9998644511224384,0.1321319227205414,5.796191156877514,326.7746062278748,9.199494018645858,0.2265625,0.9214,23.4,0.0049151517863393,168.0,2.0,30.0,834.0,0.48,181.0,8.017999999999999e-23,0.8752,0.434,0.7701,1.0,0.8297,145.0,3.0,66.0,157.0,0.51,1.379e-42,4.6469466357632,YHR057C_sn18,cpr2,YLR216C_dma3266,0.012,0.371,False
YLR216C,YDR155C,0.25876,0.25876,0.592593,False,5,13,YDR155C_YLR216C,YLR216C,YDR155C,False,"{'YDR270W', 'YIL109C', 'YCR047C', 'YER168C', 'YHR020W', 'YNL247W', 'YJL080C', 'YLR195C', 'YNL231C', 'YLL018C', 'YJR047C', 'YGR285C', 'YEL065W', 'YER048C', 'YLR244C', 'YDR037W', 'YBR080C', 'YPL169C', 'YOR057W', 'YHR019C', 'YLR225C', 'YKR084C', 'YIL078W', 'YMR319C', 'YKL110C', 'YJL130C', 'YLR060W', 'YEL071W', 'YLR022C', 'YPR033C', 'YAL005C', 'YPL101W', 'YDL182W', 'YGL039W', 'YLL024C', 'YPL210C', 'YGL245W', 'YDL131W', 'YHR064C', 'YPL160W', 'YDL201W', 'YGR185C', 'YBR121C', 'YFR024C-A', 'YOL158C', 'YOR168W'}","{'YDR050C', 'YLR085C', 'YDR316W-B;YPR158W-B', 'YCR012W', 'YIL056W', 'YJL052W', 'YBR196C', 'YJR009C', 'YPL085W', 'YAL011W', 'YJR139C', 'YHR149C', 'YBR083W', 'YHR183W', 'YML039W', 'YLR044C', 'YBR103W', 'YOR188W', 'YOR140W', 'YLR278C', 'YLL013C', 'YAL038W', 'YLR354C', 'YGL194C', 'YDR334W', 'YCL019W;YDR034C-D;YFL002W-A;YGR161W-B', 'YER138C;YAR009C', 'YBL005W-B', 'YGR254W', 'YOL109W', 'YFR053C', 'YLR337C', 'YJR029W', 'YIL112W', 'YCR033W', 'YDR485C', 'YHR084W', 'YHR174W', 'YDR226W', 'YPR042C', 'YKR029C', 'YHR186C', 'YOR020C', 'YBR231C', 'YKL152C', 'YJR027W', 'YLL050C', 'YLR256W-B', 'YKL056C', 'YML041C', 'YKL060C', 'YBL100W-A;YCL020W;YDR034C-C;YFL002W-B;YGR161W-A;YLR410W-A;YLR424C-B;YOR343W-A', 'YPR074C', 'YLR227W-B', 'YPL235W'}",46,55,set(),101,0,0.0,0.0,YDR155C,YLR216C,P14832,P53691,192.0,115.0,1.0,1.0,30.0,30.0,965.0,938.0,0.552,0.552,172.0,172.0,1.529e-26,3.8639999999999996e-22,0.9575,0.9571,0.9575,0.4234,0.9526,0.9571,1.0,1.0,0.9216,0.8561,147.0,87.0,2.0,1.0,66.0,51.0,190.0,190.0,0.63,0.63,1.8469999999999998e-54,4.7319999999999996e-51,1995,0.0241607140090918,2.592851724650203,146.6547613143921,0.6234514677038893,0.3773233992482402,12.350259391749518,701.6539739966393,135.83361237776572,0.1972832595643638,4.115690229176135,234.6332036852837,2.5196712011724,0.1663047075150979,6.527197924704745,369.7390100955963,13.287255562163075,0.228515625,1.078,27.38,0.0134420294137495,115.0,1.0,30.0,938.0,0.552,172.0,1.529e-26,0.9571,0.4234,0.9526,1.0,0.8561,87.0,1.0,51.0,190.0,0.63,1.8469999999999998e-54,5.522492445058912,YLR216C_sn341,cpr6,YDR155C_dma941,-0.0453,0.2055,False
YLR216C,YML078W,0.261456,0.261456,0.532967,True,5,13,YLR216C_YML078W,YLR216C,YML078W,False,"{'YDR270W', 'YIL109C', 'YCR047C', 'YER168C', 'YHR020W', 'YNL247W', 'YJL080C', 'YLR195C', 'YNL231C', 'YLL018C', 'YJR047C', 'YGR285C', 'YEL065W', 'YER048C', 'YLR244C', 'YDR037W', 'YBR080C', 'YPL169C', 'YOR057W', 'YHR019C', 'YLR225C', 'YKR084C', 'YIL078W', 'YMR319C', 'YKL110C', 'YJL130C', 'YLR060W', 'YEL071W', 'YLR022C', 'YPR033C', 'YAL005C', 'YPL101W', 'YDL182W', 'YGL039W', 'YLL024C', 'YPL210C', 'YGL245W', 'YDL131W', 'YHR064C', 'YPL160W', 'YDL201W', 'YGR185C', 'YBR121C', 'YFR024C-A', 'YOL158C', 'YOR168W'}","{'YMR313C', 'YNL317W', 'YOR136W', 'YLR090W', 'YDR148C', 'YEL060C', 'YOL047C', 'YDR310C', 'YIL156W', 'YDR419W', 'YLR048W', 'YAL011W', 'YML005W', 'YDR228C', 'YPL161C', 'YNL068C', 'YBL084C', 'YLR386W', 'YLR210W', 'YNL309W', 'YNR038W', 'YOR239W', 'YPL139C', 'YER038C', 'YMR119W', 'YNL325C', 'YER080W', 'YOL010W', 'YGL060W', 'YGL111W', 'YER103W', 'YDR477W', 'YER178W', 'YLR039C', 'YBL075C', 'YKL143W', 'YML060W', 'YPR105C', 'YAL047C', 'YMR293C', 'YOR070C', 'YOR272W', 'YAL056W', 'YDR407C', 'YHR036W', 'YKR008W', 'YGL219C', 'YOL117W', 'YKL085W', 'YHR161C', 'YDR247W', 'YHR018C'}",46,52,set(),98,0,0.0,0.0,YLR216C,YML078W,P53691,P25719,164.0,182.0,2.0,1.0,30.0,30.0,902.0,927.0,0.554,0.554,173.0,173.0,9.076999999999999e-22,2.717e-23,0.9108,0.9122,0.4288,0.8678,0.8664,0.8628,1.0,1.0,0.8578,0.9192,112.0,147.0,2.0,1.0,59.0,67.0,183.0,182.0,0.561,0.561,1.132e-48,2.6359999999999998e-51,5076,0.0282861165259922,2.7848346847195864,158.2267611026764,0.9142413798246968,0.4092655537552523,13.147884406263747,745.4119155406952,164.02288473492135,0.1897543420391259,3.9914637495940486,226.45465695858,2.188332011475107,0.1857905684897343,6.865122808667668,388.2476358413696,16.24914308966562,0.201171875,0.9375,23.42,0.007168195661143,164.0,1.0,30.0,902.0,0.554,173.0,2.717e-23,0.9108,0.4288,0.8628,1.0,0.8578,112.0,1.0,59.0,182.0,0.561,2.6359999999999998e-51,6.256093627639277,YML078W_sn346,cpr3,YLR216C_dma3266,0.0119,0.3288,False
YNL079C,YIL138C,0.527638,0.527638,0.652174,True,2,14,YIL138C_YNL079C,YNL079C,YIL138C,True,"{'YBR149W', 'YKL056C'}","{'YBR130C', 'YOR198C'}",2,2,set(),4,0,0.0,0.0,YIL138C,YNL079C,P40414,P17536,2.0,1.0,0.0,0.0,1.0,0.0,184.0,186.0,0.527,0.527,199.0,199.0,4.103e-07,3.626e-07,0.5868,0.5868,0.5868,0.4752,0.5856,0.5868,1.0,1.0,0.9689,0.9689,1.0,1.0,0.0,0.0,0.0,0.0,168.0,167.0,0.527,0.527,7.611999999999999e-47,8.386e-46,4244,0.0068238157373867,1.3388835201153777,76.31603306531906,0.0880592801991414,0.0258991731797285,2.9657778447705896,168.14324760437012,1.1364031869295712,0.0606877880742816,2.828136949476183,159.6743237376213,0.7541476550637125,0.0129548756941791,1.788656826236798,101.44585418701172,0.2006469941008648,0.0712890625,0.6997,17.75,0.002320368190083,1.0,0.0,0.0,184.0,0.527,199.0,3.626e-07,0.5868,0.4752,0.5856,1.0,0.9689,1.0,0.0,0.0,167.0,0.527,7.611999999999999e-47,-2.4589580882497386,YNL079C_S102,tpm1-supp1,YIL138C_dma2370,-1.1097,0.0,True
YOL062C,YPL259C,0.264766,0.264766,0.273684,True,2,18,YOL062C_YPL259C,YOL062C,YPL259C,False,"{'YBL037W', 'YJR005W'}","{'YPR029C', 'YLR170C', 'YKL135C'}",2,3,set(),5,0,0.0,0.0,YOL062C,YPL259C,Q99186,Q00776,76.0,110.0,0.0,0.0,30.0,30.0,1286.0,1302.0,0.252,0.235,538.0,551.0,2.4799999999999997e-41,5.843999999999999e-41,0.7463,0.7366,0.7235,0.7366,0.7463,0.727,1.0,1.0,0.6813,0.7217,27.0,30.0,0.0,0.0,14.0,14.0,187.0,198.0,0.275,0.273,1.188e-48,1.697e-52,5542,0.0074288716472329,1.4214036640133303,81.09622716903687,0.1073164523627797,0.0900453747603808,5.836547559333376,333.5906596779824,10.687964418739927,0.0845088264121365,2.740798809102117,156.3399377465248,0.5049019443015242,0.0372746127632017,3.1003001474111103,177.20707142353058,1.093593336946252,0.068359375,0.4705,11.83,0.0004422943186011,76.0,0.0,30.0,1286.0,0.235,538.0,2.4799999999999997e-41,0.7366,0.7235,0.727,1.0,0.6813,27.0,0.0,14.0,187.0,0.273,1.697e-52,-0.9488035901104095,YPL259C_sn520,apm1,YOL062C_dma4350,-0.0258,0.2619,False
YGL157W,YOL151W,0.559078,0.559078,0.567251,False,6,22,YGL157W_YOL151W,YGL157W,YOL151W,False,{'YOL057W'},"{'YJL138C', 'YPR160W', 'YDR239C', 'YBR234C', 'YDL048C', 'YGR256W', 'YPL018W'}",1,7,set(),8,0,0.0,0.0,YGL157W,YOL151W,P53111,Q12068,2.0,2.0,1.0,1.0,0.0,0.0,1972.0,2018.0,0.565,0.565,343.0,343.0,1.46e-50,6.429e-52,0.9788,0.9788,0.9648,0.9788,0.9788,0.9754,1.0,1.0,0.9141,0.9212,3.0,3.0,2.0,2.0,0.0,0.0,385.0,384.0,0.57,0.573,1.617e-118,2.901e-118,3345,0.0055131506618261,1.2222303855799472,69.64915782213211,0.0707168264851983,0.0416643547785855,3.8341843180329143,217.50586158037183,2.515307761320165,0.0377778620702787,1.6668882614151987,95.25906038284302,0.102408725530403,0.0165795142690275,2.0553264688592208,116.46754276752472,0.3039529182761875,0.04345703125,0.3604,9.195,0.0002260438306556,2.0,1.0,0.0,1972.0,0.565,343.0,6.429e-52,0.9788,0.9648,0.9754,1.0,0.9141,3.0,2.0,0.0,384.0,0.57,1.617e-118,-3.8328579121843767,YGL157W_sn2782,ari1,YOL151W_dma4407,-0.0106,0.4183,False
YGL157W,YDR541C,0.536023,0.536023,0.540698,False,6,22,YDR541C_YGL157W,YGL157W,YDR541C,False,{'YOL057W'},set(),1,0,set(),1,0,0.0,0.0,YDR541C,YGL157W,Q03049,P53111,3.0,3.0,2.0,2.0,0.0,0.0,1961.0,1968.0,0.537,0.537,344.0,344.0,1.945e-50,3.481e-50,0.9806,0.9809,0.9806,0.9726,0.9774,0.9809,1.0,1.0,0.9256,0.9216,2.0,2.0,1.0,1.0,0.0,0.0,381.0,387.0,0.547,0.547,3.442e-117,3.29e-119,2396,0.0035290599796258,0.977895748209874,55.48781687021256,0.0397713740705255,0.0433754532483154,3.918356988595854,222.17083060741425,2.7374973634504234,0.0441761663328643,1.8036266344606915,101.95535308122636,0.1270950703629565,0.0170233176280316,2.0831396649739875,118.03234481811523,0.3140833976340443,0.06298828125,0.4485,11.43,0.0004338960132264,3.0,2.0,0.0,1961.0,0.537,344.0,1.945e-50,0.9806,0.9726,0.9774,1.0,0.9216,2.0,1.0,0.0,381.0,0.547,3.29e-119,-3.733431514727932,YGL157W_sn2782,ari1,YDR541C_dma1237,-0.0138,0.2337,False
YDR252W,YPL037C,0.4899329999999999,0.464968,0.4899329999999999,True,2,23,YDR252W_YPL037C,YDR252W,YPL037C,False,"{'YGR134W', 'YCR093W', 'YJR011C', 'YDL165W', 'YAL021C', 'YPR072W', 'YER068W', 'YNR052C'}","{'YHR104W', 'YBR084W', 'YPR102C', 'YHR193C', 'YDL122W', 'YOR198C', 'YNL112W', 'YBR263W', 'YOR091W', 'YCR053W', 'YMR072W', 'YJL111W', 'YGL205W', 'YFL034C-A', 'YJL189W', 'YLR061W'}",8,16,set(),24,0,0.0,0.0,YDR252W,YPL037C,P40314,Q02642,1.0,1.0,0.0,0.0,0.0,0.0,489.0,478.0,0.553,0.514,130.0,142.0,2.532e-14,8.413e-15,0.7181,0.7005,0.6345,0.6414,0.6132,0.6716,1.0,1.0,0.8914,0.8808,3.0,6.0,0.0,1.0,1.0,4.0,141.0,144.0,0.571,0.571,1.057e-37,1.3549999999999999e-38,2088,0.0168431993343031,2.0844150328023603,118.79792332649232,0.3236702313670446,0.0894272574877818,5.039172851443754,285.3973544239998,5.407758556744488,0.1537931941776067,4.302540016185765,234.3646160364151,2.6750718507457694,0.0405410366399008,3.1413729228667857,178.01213788986206,1.1190685192300711,0.20166015625,1.066,26.86,0.0099408979458686,1.0,0.0,0.0,478.0,0.514,130.0,8.413e-15,0.7005,0.6345,0.6132,1.0,0.8808,3.0,0.0,1.0,141.0,0.571,1.3549999999999999e-38,-0.0843899248754815,YPL037C_sn288,egd1,YDR252W_dma997,-0.0778,0.05898,False
YLR037C,YIL176C,0.846774,0.846774,0.875,False,28,24,YIL176C_YLR037C,YLR037C,YIL176C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YIL176C,YLR037C,P0CE88|P0CE89,Q07987,19.0,13.0,18.0,12.0,0.0,0.0,590.0,586.0,0.852,0.852,122.0,122.0,1.524e-13,1.53e-13,0.8508,0.8493,0.8508,0.8224,0.8436,0.8493,1.0,1.0,0.9211,0.9095,17.0,10.0,16.0,9.0,0.0,0.0,202.0,202.0,0.875,0.875,1.7979999999999999e-59,2.175e-59,4281,0.0020540673662385,0.7274822824309302,41.25119894742966,0.0175162317465045,0.016839580289196,2.27353710107983,128.34409445524216,0.485748819767459,0.014149518958036,1.3563294056735398,77.50944924354553,0.0608078209955985,0.0066365077617082,1.2563587393609148,71.37606930732727,0.0711434958478333,0.47509765625,1.418,35.72,0.0222343942642467,13.0,12.0,0.0,586.0,0.852,122.0,1.524e-13,0.8493,0.8224,0.8436,1.0,0.9095,10.0,9.0,0.0,202.0,0.875,1.7979999999999999e-59,-3.06196937134581,YIL176C_sn4530,pau14,YLR037C_dma3123,0.0653,0.0005997,False
