A1_ensembl,A2_ensembl,sequence_identity,min_sequence_identity,max_seq_id,closest,family_size,family_id,sorted_gene_pair,A1_entrez,A2_entrez,interact,A1_ppi,A2_ppi,n_A1_ppi,n_A2_ppi,shared_ppi,n_total_ppi,n_shared_ppi,shared_ppi_jaccard_idx,fet_ppi_overlap,A1,A2,uniprot_id_A1,uniprot_id_A2,A1_A2_rank_struct,A2_A1_rank_struct,A1_nb_human_struct,A2_nb_human_struct,A1_nb_taxid_struct,A2_nb_taxid_struct,A1_bits_struct,A2_bits_struct,A1_fident_struct,A2_fident_struct,A1_alnlen_struct,A2_alnlen_struct,A1_evalue_struct,A2_evalue_struct,A1_alntmscore_struct,A2_alntmscore_struct,A1_qtmscore_struct,A2_qtmscore_struct,A1_ttmscore_struct,A2_ttmscore_struct,A1_prob_struct,A2_prob_struct,A1_lddt_struct,A2_lddt_struct,A1_A2_rank_seq,A2_A1_rank_seq,A1_nb_selfSP_seq,A2_nb_selfSP_seq,A1_nb_taxid_seq,A2_nb_taxid_seq,A1_A2_bits_seq,A2_A1_bits_seq,A1_A2_id_percent_seq,A2_A1_id_percent_seq,A1_A2_evalue_seq,A2_A1_evalue_seq,Unnamed: 0,esm2_beginning_of_sequence_cosine,esm2_beginning_of_sequence_euclidean,esm2_beginning_of_sequence_manhattan,esm2_beginning_of_sequence_ts_ss,esm2_end_of_sequence_cosine,esm2_end_of_sequence_euclidean,esm2_end_of_sequence_manhattan,esm2_end_of_sequence_ts_ss,esm2_mean_of_residue_tokens_cosine,esm2_mean_of_residue_tokens_euclidean,esm2_mean_of_residue_tokens_manhattan,esm2_mean_of_residue_tokens_ts_ss,esm2_mean_of_special_tokens_cosine,esm2_mean_of_special_tokens_euclidean,esm2_mean_of_special_tokens_manhattan,esm2_mean_of_special_tokens_ts_ss,ProtT5_per-protein_cosine,ProtT5_per-protein_euclidean,ProtT5_per-protein_manhattan,ProtT5_per-protein_ts_ss,rank_struct,selfSP_struct,taxid_struct,bits_struct,fident_struct,alnlen_struct,evalue_struct,alntmscore_struct,qtmscore_struct,ttmscore_struct,prob_struct,lddt_struct,rank_seq,selfSP_seq,taxid_seq,bits_seq,id_percent_seq,evalue_seq,dim1_PCA,BPO,CCO,MFO,same_func_go,same_func_ppi
YBR078W,YDR522C,0.319347,0.272908,0.319347,False,4,44,YBR078W_YDR522C,YBR078W,YDR522C,False,"{'YMR086W', 'YMR183C', 'YDL121C', 'YMR266W', 'YBR106W', 'YDR011W', 'YOR153W', 'YPL004C', 'YDR261C', 'YLR413W', 'YIL121W', 'YJL171C', 'YGR086C', 'YPL232W', 'YMR307W', 'YBR086C', 'YBR069C', 'YNL149C', 'YLR066W', 'YMR215W', 'YGL008C', 'YDR144C', 'YHR094C', 'YOL030W', 'YDR051C', 'YDR033W', 'YKR031C', 'YML059C', 'YDL015C', 'YMR038C'}",set(),30,0,set(),30,0,0.0,0.0,YBR078W,YDR522C,P38248,P08459,3.0,3.0,1.0,1.0,1.0,1.0,1030.0,1030.0,0.309,0.309,411.0,411.0,1.3009999999999998e-22,5.361e-23,0.7823,0.779,0.7501,0.6405,0.746,0.747,1.0,1.0,0.8283,0.8121,6.0,4.0,1.0,1.0,3.0,2.0,203.0,180.0,0.348,0.372,1.0209999999999999e-54,3.2080000000000003e-46,729,0.0203659997954289,2.345820038006586,133.20802634954453,0.4581880654790752,0.111364192922023,6.34764424453677,356.3681244254112,16.006102854133477,0.2001956276100821,4.398501780843331,247.68725264072415,2.466903293066685,0.0515417573967077,3.685282405190159,207.7710146903992,1.990154463338128,0.23876953125,1.056,27.06,0.0108696488621769,3.0,1.0,1.0,1030.0,0.309,411.0,5.361e-23,0.779,0.6405,0.746,1.0,0.8121,4.0,1.0,2.0,180.0,0.348,1.0209999999999999e-54,0.9020764199313974,0.786,1.0,,True,True
YDL136W,YDL191W,1.0,1.0,1.0,True,3,46,YDL136W_YDL191W,YDL136W,YDL191W,False,"{'YDR382W', 'YER164W', 'YLR340W', 'YPL131W', 'YPL143W', 'YFR031C-A;YIL018W', 'YLR061W', 'YLR384C', 'YPR102C;YGR085C', 'YNL186W', 'YLR075W', 'YOR091W', 'YEL054C;YDR418W', 'YPR043W;YJR094W-A', 'YOL120C;YNL301C', 'YLL034C', 'YGL205W', 'YPL249C-A', 'YJL189W', 'YBR031W', 'YIL133C', 'YHR170W', 'YJL177W', 'YLR287C-A;YOR182C', 'YBR191W', 'YBR084C-A;YBL027W', 'YBR084W', 'YGR200C', 'YMR242C;YOR312C', 'YAL035W', 'YNL112W', 'YOL127W', 'YPL127C', 'YDR174W', 'YDL081C', 'YBR263W', 'YLR196W', 'YGL076C', 'YOL039W', 'YGR034W', 'YDR101C', 'YGL147C', 'YGL099W', 'YGR271W', 'YLR325C', 'YIL052C', 'YPL220W;YGL135W'}","{'YLR340W', 'YPL131W', 'YPL143W', 'YFR031C-A;YIL018W', 'YER056C-A', 'YLR003C', 'YKL180W', 'YPL009C', 'YLR061W', 'YHR010W;YDR471W', 'YDR333C', 'YPR102C;YGR085C', 'YDL130W', 'YAL036C', 'YLR075W', 'YOR091W', 'YEL054C;YDR418W', 'YDR037W', 'YPL169C', 'YPR043W;YJR094W-A', 'YOL120C;YNL301C', 'YBL092W', 'YHR019C', 'YPL249C-A', 'YLL045C', 'YJL189W', 'YBR031W', 'YIL133C', 'YOR063W', 'YHR170W', 'YJL177W', 'YLR287C-A;YOR182C', 'YBR084W', 'YBR191W', 'YBR084C-A;YBL027W', 'YKL122C', 'YLR022C', 'YMR242C;YOR312C', 'YNL091W', 'YDR381W', 'YDR091C', 'YNL112W', 'YOR051C', 'YPR112C', 'YOL127W', 'YPL127C', 'YPL101W', 'YLR196W', 'YGL076C', 'YOL039W', 'YGR034W', 'YNL251C', 'YDR101C', 'YDL131W', 'YIL148W;YKR094C', 'YGL147C', 'YGL099W', 'YIL052C', 'YDL201W', 'YPL220W;YGL135W'}",47,60,"{'YLR340W', 'YPL131W', 'YPL143W', 'YFR031C-A;YIL018W', 'YPR102C;YGR085C', 'YLR075W', 'YOR091W', 'YEL054C;YDR418W', 'YPR043W;YJR094W-A', 'YOL120C;YNL301C', 'YPL249C-A', 'YJL189W', 'YPL220W;YGL135W', 'YBR031W', 'YIL133C', 'YHR170W', 'YJL177W', 'YLR287C-A;YOR182C', 'YBR191W', 'YBR084C-A;YBL027W', 'YBR084W', 'YMR242C;YOR312C', 'YNL112W', 'YOL127W', 'YPL127C', 'YLR196W', 'YGL076C', 'YOL039W', 'YGR034W', 'YDR101C', 'YGL147C', 'YGL099W', 'YIL052C', 'YLR061W'}",73,34,0.4657534246575342,55.70987564886915,YDL136W,YDL191W,P0CX84|P0CX85,P0CX84|P0CX85,0.0,0.0,0.0,0.0,0.0,0.0,714.0,709.0,1.0,1.0,120.0,120.0,2.199e-17,2.663e-17,0.9929,0.9997,0.9929,0.9997,0.9929,0.9997,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,216.0,1.0,1.0,2.4420000000000002e-64,2.4420000000000002e-64,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.0,709.0,1.0,120.0,2.199e-17,0.9929,0.9929,0.9929,1.0,1.0,0.0,0.0,0.0,216.0,1.0,2.4420000000000002e-64,-7.0470512982654485,1.0,1.0,1.0,True,True
YHR219W,YLR467W,0.974359,0.33853,0.974359,False,27,48,YHR219W_YLR467W,YHR219W,YLR467W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YHR219W,YLR467W,P38900,P0CX20|P0CX21|P0CX22,3.0,18.0,2.0,17.0,0.0,0.0,1857.0,1802.0,0.98,0.883,616.0,645.0,7.933000000000001e-70,4.379e-55,0.5453,0.5483,0.5386,0.1977,0.5344,0.5483,1.0,1.0,0.6946,0.6774,3.0,17.0,2.0,16.0,0.0,0.0,1120.0,1119.0,0.974,0.974,0.0,0.0,4120,0.037612591450593,3.2084874784420023,182.3751272559166,1.3698630948858663,0.0323951705631475,2.9924203239598026,170.3361930847168,1.0723214419694789,0.1188056119218118,3.947181553933609,207.97034007310867,1.8901328796752568,0.024333874105525,2.5307283229327973,142.90102672576904,0.6537214245978681,0.2890625,1.185,27.14,0.013042752891857,3.0,2.0,0.0,1802.0,0.883,616.0,7.933000000000001e-70,0.5453,0.1977,0.5344,1.0,0.6774,3.0,2.0,0.0,1119.0,0.974,0.0,0.08215016050435656,1.0,1.0,1.0,True,True
YHR219W,YNL339C,0.975962,0.327595,0.975962,False,27,48,YHR219W_YNL339C,YHR219W,YNL339C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YHR219W,YNL339C,P38900,P53819,17.0,19.0,16.0,18.0,0.0,0.0,875.0,919.0,0.969,0.95,617.0,631.0,1.588e-52,1.383e-43,0.2829,0.2808,0.2802,0.1173,0.2954,0.2808,1.0,1.0,0.5173,0.5926,7.0,17.0,6.0,16.0,0.0,0.0,1110.0,1114.0,0.975,0.975,0.0,0.0,4122,0.0296617464030055,2.845872293109461,161.95699751377106,0.9382508907454884,0.033804817979953,3.0583434008681425,174.21732407808304,1.1588106751438352,0.1136661628709662,3.847083197145192,203.95060557127,1.790280134608247,0.022632674168615,2.4418170066914024,138.01722812652588,0.5919001143981569,0.2822265625,1.167,26.84,0.0124823419122379,17.0,16.0,0.0,875.0,0.95,617.0,1.588e-52,0.2808,0.1173,0.2808,1.0,0.5173,7.0,6.0,0.0,1110.0,0.975,0.0,0.6681100942892809,1.0,1.0,,True,True
YHR219W,YLR466W,0.974359,0.439942,0.974359,False,27,48,YHR219W_YLR466W,YHR219W,YLR466W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YHR219W,YLR466W,P38900,O13559,1.0,17.0,0.0,16.0,0.0,0.0,2052.0,2071.0,0.98,0.974,616.0,622.0,2.4109999999999997e-73,6.183e-59,0.5749,0.5695,0.5677,0.2621,0.5659,0.5677,1.0,1.0,0.7312,0.759,2.0,16.0,1.0,15.0,0.0,0.0,1120.0,1119.0,0.974,0.974,0.0,0.0,4119,0.1295858168686949,6.275358271883342,355.19939255714417,15.515952354176626,0.0272958920741648,2.735661170847945,156.1379940509796,0.7773471495608993,0.1095593133958846,3.7678994369004055,195.035189807415,1.7037035448004347,0.0465817142765423,3.5308754450089475,199.43955659866333,1.9449874768078728,0.29150390625,1.183,26.28,0.0132736237327082,1.0,0.0,0.0,2052.0,0.974,616.0,2.4109999999999997e-73,0.5695,0.2621,0.5659,1.0,0.7312,2.0,1.0,0.0,1119.0,0.974,0.0,1.9017511778115506,0.7,1.0,1.0,True,True
YHR219W,YOR396W,0.974359,0.33853,0.974359,False,27,48,YHR219W_YOR396W,YHR219W,YOR396W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YHR219W,YOR396W,P38900,P0CX20|P0CX21|P0CX22,3.0,18.0,2.0,17.0,0.0,0.0,1857.0,1877.0,0.98,0.974,616.0,621.0,7.933000000000001e-70,4.8129999999999995e-54,0.5453,0.5409,0.5386,0.1957,0.5344,0.5385,1.0,1.0,0.6946,0.7218,3.0,17.0,2.0,16.0,0.0,0.0,1120.0,1119.0,0.974,0.974,0.0,0.0,4123,0.037612591450593,3.2084874784420023,182.3751272559166,1.3698630948858663,0.0323951705631475,2.9924203239598026,170.3361930847168,1.0723214419694789,0.1188056119218118,3.947181553933609,207.97034007310867,1.8901328796752568,0.024333874105525,2.5307283229327973,142.90102672576904,0.6537214245978681,0.2890625,1.185,27.14,0.013042752891857,3.0,2.0,0.0,1857.0,0.974,616.0,7.933000000000001e-70,0.5409,0.1957,0.5344,1.0,0.6946,3.0,2.0,0.0,1119.0,0.974,0.0,0.024199635810320443,1.0,1.0,1.0,True,True
YGR028W,YPL074W,0.290055,0.139257,0.290055,True,4,51,YGR028W_YPL074W,YGR028W,YPL074W,False,set(),"{'YJL209W', 'YKR038C'}",0,2,set(),2,0,0.0,0.0,YGR028W,YPL074W,P28737,P40328,149.0,215.0,0.0,2.0,31.0,30.0,771.0,768.0,0.361,0.368,326.0,312.0,3.061e-23,1.611e-19,0.7678,0.8013,0.6953,0.3458,0.6866,0.696,1.0,1.0,0.7117,0.6987,42.0,82.0,0.0,2.0,27.0,42.0,181.0,188.0,0.375,0.364,4.131e-48,3.4019999999999997e-47,3465,0.0327279735618716,2.939080488183303,166.87014669179916,0.8970258081244072,0.0902882689663213,5.428413665000363,310.72387993335724,7.515949315162564,0.2154435344574247,4.341687886834018,217.7873722910881,3.0754001474038666,0.0412463284708947,3.24307547369191,185.66407346725464,1.2551054077766175,0.35595703125,1.07,25.64,0.010849558429401,149.0,0.0,30.0,768.0,0.361,312.0,3.061e-23,0.7678,0.3458,0.6866,1.0,0.6987,42.0,0.0,27.0,181.0,0.364,4.131e-48,1.4820626639924979,0.002,0.2,,False,False
YGR028W,YPR173C,0.243094,0.201373,0.243094,False,4,51,YGR028W_YPR173C,YGR028W,YPR173C,False,set(),"{'YKL041W', 'YOL129W', 'YKR035W-A', 'YOR056C', 'YLR025W'}",0,5,set(),5,0,0.0,0.0,YGR028W,YPR173C,P28737,P52917,511.0,607.0,11.0,12.0,40.0,41.0,643.0,634.0,0.25,0.248,399.0,399.0,3.224e-21,2.181e-20,0.6437,0.6539,0.6437,0.547,0.636,0.6539,1.0,1.0,0.6981,0.652,161.0,181.0,7.0,7.0,75.0,95.0,153.0,154.0,0.312,0.312,1.244e-38,3.421e-38,3466,0.0297623598978132,2.8127006321521506,159.74582129716873,0.8219370751607227,0.105633158816263,5.809238781257531,330.13567465543747,9.37777600550658,0.1498066515198152,3.311487052617565,186.40776908397677,0.9161270356507868,0.046052748727057,3.4218111514792127,194.1651735305786,1.4605763522572304,0.2138671875,0.7114,18.05,0.0016529350043553,511.0,11.0,40.0,634.0,0.248,399.0,3.224e-21,0.6437,0.547,0.636,1.0,0.652,161.0,7.0,75.0,153.0,0.312,1.244e-38,1.1762637969246346,0.094,0.239,,False,False
YER001W,YIL014W,0.215223,0.215223,0.260317,True,4,58,YER001W_YIL014W,YER001W,YIL014W,False,"{'YKL077W', 'YGL203C', 'YOR099W', 'YDR182W', 'YIL155C', 'YPL246C', 'YDR107C', 'YJL183W', 'YGL160W', 'YCR024C-A', 'YMR054W', 'YMR071C', 'YDR264C', 'YDR245W', 'YEL042W', 'YJR075W', 'YKL004W', 'YMR010W'}",set(),18,0,set(),18,0,0.0,0.0,YER001W,YIL014W,P39106,P40549,1.0,1.0,0.0,0.0,0.0,0.0,1388.0,1417.0,0.227,0.231,744.0,738.0,1.912e-40,8.550999999999999e-41,0.792,0.782,0.6613,0.782,0.792,0.7743,1.0,1.0,0.6607,0.6886,1.0,2.0,0.0,1.0,0.0,0.0,218.0,217.0,0.25,0.26,9.782e-57,2.4920000000000001e-57,2654,0.0080041379018777,1.4660723731167773,82.98094207048416,0.1148701685427996,0.1456843153664209,7.217030940795722,403.3399916291237,26.27981900504835,0.0700251582278708,2.5528658814598675,144.43771421909332,0.3982051809531548,0.0554841144859793,3.778210518807932,211.69819355010983,2.0634509803364085,0.04443359375,0.4094,10.27,0.0004244383293312,1.0,0.0,0.0,1388.0,0.227,738.0,8.550999999999999e-41,0.782,0.6613,0.7743,1.0,0.6607,1.0,0.0,0.0,217.0,0.25,2.4920000000000001e-57,-0.5321496298650166,0.886,1.0,1.0,True,True
YER001W,YGL257C,0.199475,0.199475,0.272401,False,4,58,YER001W_YGL257C,YER001W,YGL257C,False,"{'YKL077W', 'YGL203C', 'YOR099W', 'YDR182W', 'YIL155C', 'YPL246C', 'YDR107C', 'YJL183W', 'YGL160W', 'YCR024C-A', 'YMR054W', 'YMR071C', 'YDR264C', 'YDR245W', 'YEL042W', 'YJR075W', 'YKL004W', 'YMR010W'}",set(),18,0,set(),18,0,0.0,0.0,YER001W,YGL257C,P39106,P53059,2.0,3.0,1.0,2.0,0.0,0.0,1174.0,1251.0,0.221,0.225,665.0,621.0,9.055e-36,3.1879999999999996e-39,0.7782,0.7816,0.582,0.7816,0.7782,0.7722,1.0,1.0,0.6072,0.677,2.0,3.0,1.0,2.0,0.0,0.0,201.0,194.0,0.263,0.267,2.729e-51,2.351e-50,2653,0.0115090821474251,1.7572176593819695,99.84225225448608,0.194195044206909,0.1251256926165427,6.623995005456884,370.8763165473938,19.19618424814429,0.0658852081704021,2.476544831067974,139.92570745944977,0.3594847586782027,0.0478724776169391,3.5113296350908056,196.5905795097351,1.6166285581046853,0.06640625,0.5127,12.55,0.0008727677378679,2.0,1.0,0.0,1174.0,0.221,621.0,3.1879999999999996e-39,0.7782,0.582,0.7722,1.0,0.6072,2.0,1.0,0.0,194.0,0.263,2.729e-51,-0.4908009508404593,0.886,1.0,1.0,True,True
YHR023W,YMR109W,0.146266,0.146266,0.231337,False,5,59,YHR023W_YMR109W,YHR023W,YMR109W,False,"{'YPR188C', 'YDL171C', 'YGL106W'}","{'YBL007C', 'YLR337C', 'YGR054W', 'YDL145C', 'YHR020W', 'YIL062C', 'YBR109C', 'YBR234C', 'YNR035C', 'YKL013C', 'YEL034W', 'YLR370C'}",3,12,set(),15,0,0.0,0.0,YHR023W,YMR109W,P08964,Q04439,212.0,281.0,0.0,3.0,29.0,30.0,2086.0,2094.0,0.286,0.299,804.0,771.0,3.074e-54,3.013e-56,0.7146,0.7411,0.313,0.4813,0.4831,0.4793,1.0,1.0,0.7452,0.7635,216.0,216.0,3.0,4.0,63.0,64.0,372.0,361.0,0.315,0.313,9.946e-102,3.846e-100,3912,0.0301788262301023,2.884125698887476,165.03649079799652,0.9894428207003872,0.1028302884964104,5.47829036084178,312.7813379764557,7.586844809616041,0.2304906735466712,4.430947133963032,243.05294704437256,3.3811322416380145,0.0459703659706203,3.4779991462659607,198.63660621643064,1.6423305599532096,0.365234375,1.139,28.25,0.0145811213776506,212.0,0.0,29.0,2086.0,0.286,771.0,3.013e-56,0.7146,0.313,0.4793,1.0,0.7452,216.0,3.0,63.0,361.0,0.313,9.946e-102,1.9054808888339227,0.198,0.255,0.345,False,False
YEL077C,YOR396W,0.929522,0.6609130000000001,0.929522,False,27,48,YEL077C_YOR396W,YEL077C,YOR396W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YEL077C,YOR396W,Q3E7X8,P0CX20|P0CX21|P0CX22,1.0,12.0,0.0,11.0,0.0,0.0,4561.0,3937.0,0.931,0.931,1275.0,1275.0,0.0,0.0,0.5346,0.4041,0.5339,0.2936,0.5243,0.4035,1.0,1.0,0.7548,0.7564,4.0,13.0,3.0,12.0,0.0,0.0,2258.0,2254.0,0.931,0.931,0.0,0.0,2649,0.083727651261789,4.889995613638777,277.02280151844025,5.406733883885053,0.0098454189634155,1.6554541498902993,94.0667361021042,0.174660786325167,0.0303727273171633,1.9765878848914216,111.90361964702606,0.2548867203562117,0.0263839621362758,2.6472170161384154,149.8206981420517,0.6623425496336225,0.05517578125,0.528,12.97,0.0010223161572792,1.0,0.0,0.0,3937.0,0.931,1275.0,0.0,0.4041,0.2936,0.4035,1.0,0.7548,4.0,3.0,0.0,2254.0,0.931,0.0,-1.2960309460053538,1.0,1.0,1.0,True,True
YFL004W,YPL019C,0.578502,0.573653,0.578502,True,5,34,YFL004W_YPL019C,YFL004W,YPL019C,True,"{'YDR481C', 'YEL051W', 'YGR106C', 'YIL047C', 'YOR270C', 'YDL185W', 'YJL012C', 'YDL001W', 'YPL234C', 'YEL013W', 'YLR447C', 'YOR087W', 'YDR135C', 'YCR011C', 'YLR093C', 'YLL015W', 'YDL128W', 'YGR125W', 'YLL048C', 'YGR020C', 'YLR241W', 'YMR243C', 'YDR089W', 'YBR074W', 'YLR034C', 'YER123W', 'YNR013C', 'YBR127C', 'YFR048W', 'YOR316C', 'YBL050W', 'YHR039C-A', 'YNL321W', 'YOR332W', 'YPL006W'}","{'YDR481C', 'YOR291W', 'YEL051W', 'YGR106C', 'YIL047C', 'YOR270C', 'YDL185W', 'YJL012C', 'YKL080W', 'YDL001W', 'YPL234C', 'YEL013W', 'YLR447C', 'YOR087W', 'YOR332W', 'YDR135C', 'YLR093C', 'YLL015W', 'YDL128W', 'YER072W', 'YGR125W', 'YLL048C', 'YGR020C', 'YMR243C', 'YPR036W', 'YDR089W', 'YBR074W', 'YLR034C', 'YER123W', 'YBR127C', 'YNR013C', 'YFR048W', 'YOR316C', 'YBL050W', 'YHR039C-A', 'YNL321W', 'YCR011C', 'YPL006W'}",35,38,"{'YDR481C', 'YEL051W', 'YGR106C', 'YIL047C', 'YOR270C', 'YDL185W', 'YJL012C', 'YDL001W', 'YPL234C', 'YEL013W', 'YLR447C', 'YOR087W', 'YOR332W', 'YDR135C', 'YLR093C', 'YLL015W', 'YDL128W', 'YGR125W', 'YLL048C', 'YGR020C', 'YMR243C', 'YDR089W', 'YBR074W', 'YLR034C', 'YER123W', 'YNR013C', 'YBR127C', 'YFR048W', 'YOR316C', 'YBL050W', 'YHR039C-A', 'YNL321W', 'YCR011C', 'YPL006W'}",39,34,0.8717948717948718,77.2539078234475,YFL004W,YPL019C,P43585,Q02725,1.0,1.0,0.0,0.0,0.0,0.0,3191.0,3210.0,0.562,0.561,853.0,852.0,1.712e-87,4.963e-82,0.7167,0.7257,0.7167,0.7202,0.7113,0.7257,1.0,1.0,0.8614,0.8554,1.0,1.0,0.0,0.0,0.0,0.0,923.0,910.0,0.568,0.562,1.284e-295,5.2549999999999996e-291,2975,0.0041587221872433,1.0611837764503635,60.19427680969238,0.0492057415027483,0.0106934594455176,1.7576134833678143,99.9782773256302,0.2128761243515474,0.0112365631633158,1.01269502815778,57.59067934751511,0.0213118164356437,0.0041375012186449,1.0319390349498372,58.91551780700684,0.0435585848610031,0.0146484375,0.2517,6.473,8.18563201636376e-05,1.0,0.0,0.0,3191.0,0.561,852.0,1.712e-87,0.7167,0.7167,0.7113,1.0,0.8554,1.0,0.0,0.0,910.0,0.562,1.284e-295,-4.674807186392791,0.857,0.93,1.0,True,True
YJL083W,YKR019C,0.309603,0.304065,0.309603,True,3,86,YJL083W_YKR019C,YJL083W,YKR019C,False,set(),{'YIL002C'},0,1,set(),1,0,0.0,0.0,YJL083W,YKR019C,P47030,P36115,1.0,1.0,0.0,0.0,0.0,0.0,373.0,419.0,0.276,0.271,658.0,653.0,3.3610000000000002e-21,1.8579999999999998e-23,0.2343,0.2361,0.2343,0.232,0.2325,0.2361,1.0,1.0,0.7112,0.7858,5.0,3.0,0.0,0.0,3.0,1.0,211.0,211.0,0.54,0.559,1.429e-55,1.769e-55,4399,0.0040826531894857,1.0407057460100686,59.278491854667664,0.0460397931578086,0.0202201429394457,2.4333204819839334,138.04204976558685,0.5760767606386733,0.01921087246158,1.629202711771607,93.06458765268326,0.1085400599689496,0.0075391180115913,1.3861847829006797,79.05650639533997,0.1014037673152664,0.029296875,0.4304,10.914,0.0004533606816421,1.0,0.0,0.0,373.0,0.271,653.0,1.8579999999999998e-23,0.2343,0.232,0.2325,1.0,0.7112,3.0,0.0,1.0,211.0,0.54,1.429e-55,-2.3724419911031798,0.905,1.0,,True,True
YKL171W,YOR351C,0.0657328,0.0657328,0.122736,True,3,87,YKL171W_YOR351C,YKL171W,YOR351C,False,"{'YNL271C', 'YDL215C'}",set(),2,0,set(),2,0,0.0,0.0,YKL171W,YOR351C,P36003,P24719,2152.0,7710.0,20.0,92.0,34.0,38.0,236.0,243.0,0.153,0.156,502.0,500.0,6.723e-09,3.15e-10,0.4393,0.4388,0.2463,0.4388,0.4393,0.4331,1.0,1.0,0.5351,0.516,,2937.0,,91.0,,272.0,,49.0,,0.282,,0.0001235,4745,0.045277912046892,3.507865817643466,198.43361335992813,1.6581746527271786,0.1114339900633026,5.821693736201808,332.7334867715836,10.407896822046196,0.330967250159944,5.890330516154677,316.538999915123,9.80165452840668,0.0553535915981943,3.7969288778675057,216.8633108139038,2.2937857523222323,0.4326171875,1.382,33.4,0.0316989283901374,2152.0,20.0,34.0,236.0,0.153,500.0,3.15e-10,0.4388,0.2463,0.4331,1.0,0.516,2937.0,91.0,272.0,49.0,0.282,0.0001235,6.618447130710893,0.033,0.276,,False,False
YDR205W,YOR316C,0.117403,0.117403,0.193622,False,5,92,YDR205W_YOR316C,YDR205W,YOR316C,False,{'YNR039C'},"{'YDR089W', 'YLR093C', 'YDR481C', 'YNR013C', 'YOR270C', 'YJL012C', 'YPL019C', 'YFL004W'}",1,8,set(),9,0,0.0,0.0,YDR205W,YOR316C,Q03455,P32798,46.0,132.0,0.0,1.0,29.0,41.0,465.0,484.0,0.221,0.21,442.0,441.0,1.236e-11,9.488e-15,0.5512,0.5543,0.3413,0.5543,0.5512,0.5462,1.0,1.0,0.6728,0.7024,32.0,58.0,1.0,1.0,22.0,27.0,84.0,84.0,0.274,0.274,4.507e-15,1.479e-15,2035,0.0399568039465685,3.270436858501191,184.9880827665329,1.350990310994242,0.0787621503719091,4.853614975832852,276.4745423793793,4.977675733605026,0.21917029987949,4.665747112580869,258.20601254701614,4.1189868683432165,0.0413499102987204,3.2453109062587644,184.6576545238495,1.3271538711195854,0.3623046875,1.106,26.31,0.0114334500419492,46.0,0.0,29.0,465.0,0.21,441.0,9.488e-15,0.5512,0.3413,0.5462,1.0,0.6728,32.0,1.0,22.0,84.0,0.274,1.479e-15,2.0264767397831926,0.801,0.283,0.83,False,False
YGR019W,YLR438W,0.18896,0.18896,0.209906,True,4,20,YGR019W_YLR438W,YGR019W,YLR438W,False,"{'YGR108W', 'YDR316W'}","{'YMR115W', 'YMR198W'}",2,2,set(),4,0,0.0,0.0,YGR019W,YLR438W,P17649,P07991,106.0,200.0,1.0,2.0,39.0,42.0,764.0,792.0,0.23,0.228,465.0,463.0,1.1839999999999999e-23,2.7829999999999996e-23,0.8111,0.8324,0.7348,0.8324,0.8111,0.8213,1.0,1.0,0.6138,0.6511,41.0,609.0,1.0,2.0,36.0,362.0,106.0,112.0,0.262,0.262,2.256e-22,1.5909999999999999e-24,3460,0.0140400884706971,1.945788782364072,110.83965814113616,0.2640453254596829,0.1253054140759711,7.454930930701914,421.7045712471008,25.342465849363045,0.1540332392215581,3.317973989310957,189.11281102895737,0.9025687752849048,0.062609539220742,3.927709106660979,223.31360721588132,2.296363489460796,0.20068359375,0.6924,17.33,0.0016314785397273,106.0,1.0,39.0,764.0,0.228,463.0,1.1839999999999999e-23,0.8111,0.7348,0.8111,1.0,0.6138,41.0,1.0,36.0,106.0,0.262,1.5909999999999999e-24,0.9529922626510541,0.845,1.0,0.723,True,True
YGL051W,YGL053W,0.542735,0.535865,0.542735,False,10,72,YGL051W_YGL053W,YGL051W,YGL053W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YGL051W,YGL053W,P53176,P53174,2.0,2.0,1.0,1.0,0.0,0.0,847.0,846.0,0.536,0.538,235.0,234.0,2.802e-20,8.230000000000001e-20,0.8078,0.8056,0.8078,0.7959,0.7981,0.8056,1.0,1.0,0.8435,0.8666,2.0,2.0,1.0,1.0,0.0,0.0,241.0,246.0,0.542,0.535,8.863e-71,1.8710000000000001e-72,3251,0.0058376276965035,1.2388666297430464,70.83285313844681,0.0720665114364239,0.0248225569991151,2.67228978746326,152.61597430706024,0.7270810288162024,0.0784416966113101,3.172571531841125,180.4440916776657,0.9656768509207698,0.0115575632669333,1.6976750536131224,96.84422135353088,0.1660132298649825,0.095703125,0.5957,15.23,0.0012833250166466,2.0,1.0,0.0,846.0,0.536,234.0,2.802e-20,0.8056,0.7959,0.7981,1.0,0.8435,2.0,1.0,0.0,241.0,0.535,1.8710000000000001e-72,-2.888855562672971,,1.0,,True,True
